Dk_label,Lamp5,Pax6,Vip,Sncg,Lamp5 Lhx6,L5 ET,L5/6 NP,L6 CT,L6b,Astro,VLMC,Endo,Micro/PVM,Oligo,OPC,L2/3 IT,L6 IT Car3,L4 IT,L6 IT,L5 IT,Chandelier,Pvalb,Sst,Sst Chodl
R_pericalcarine,0.040224896499999996,0.0,0.058687928188272724,0.0,0.00681345325,0.0096829025,0.017147778250000002,0.050436904799461425,0.0068110975,0.00886258425,0.0024977275,0.0119375455,0.011570207749999999,0.00134865725,0.03830178075,0.0,0.0103523765,0.6061525433515045,0.06096632875000001,0.0,0.00216322125,0.0501200125,0.00547885525,0.000443199
R_postcentral,0.02244622148,0.022180753770117523,0.059430061842752194,0.004375759480000001,0.016855626239999998,0.05436619832231053,0.013398729855999998,0.049778573966128524,0.025980481497507646,0.011183602794589888,0.00889440104,0.0068602504,0.01722531884,0.0024600743199999996,0.1257659852890378,0.10556466305683287,0.00950306192,0.25380777039979674,0.046784467665009294,0.047598922445096184,0.022284870017701738,0.05459561002906657,0.013294871960000001,0.00536372356
R_posteriorcingulate,0.04820267730176641,0.036249360434782975,0.07258929845853324,0.04654434994092558,0.019189167444444447,0.10381834648172211,0.025682779200353365,0.041426666331253185,0.061906545180631004,0.06738702722858692,0.0026821719999999996,0.009426826666666666,0.017068268555555557,0.029541341,0.011843706968825923,0.10533704522205443,0.008484503999999999,0.025721976965733764,0.053295464733822434,0.08281897555004347,0.047296964754423916,0.03657896070177933,0.040401255941264584,0.006506318666666667
R_precentral,0.028948480024610913,0.03262104105824036,0.10294134083308876,0.004547418681818182,0.013575752818181819,0.22354146129944538,0.010825354991670318,0.07789900361899839,0.015010984739955768,0.01497259463636364,0.004416382954545454,0.012322472818181817,0.015882842636363637,0.0031232719090909093,0.10373598689774594,0.03501110540182281,0.014223894454545454,0.06676793138411993,0.11781566498004069,0.04570566962195686,0.016166666957959003,0.027322356381868106,0.0032294342272727273,0.00939288659090909
R_precuneus,0.043155426731695604,0.0199697775064271,0.05059921006697531,0.022173228,0.02210289188888889,0.06805957479186764,0.06161730100250811,0.03242820983543907,0.023098483666666666,0.023737779666666667,0.003487223777777778,0.004801096,0.021138714666666666,0.019700012222222223,0.032710605074126625,0.11645581803439903,0.016104894111111115,0.14262907770051086,0.012956051222222223,0.1804855702293026,0.03357197107604907,0.031396342333333334,0.008339382555555556,0.009281357666666667
R_rostralanteriorcingulate,0.02210838525,0.06656374929415809,0.13993405133488176,0.04668294475,0.0193954495,0.051265347,0.035956339000000004,0.12092391835467747,0.06853128020964004,0.12673152006454322,0.0003753025,0.0006769157500000001,0.025935744,0.09160722721835443,0.000320188,0.0,0.01255867075,0.0,0.0525557647316348,0.02929026191001835,0.03097139325,0.0,0.041088995749999996,0.0165265515
R_rostralmiddlefrontal,0.034523534376149585,0.0361220055500436,0.06669636689957578,0.03580231693540809,0.02052586181841766,0.029994134814547557,0.03313030664195816,0.03397317582343839,0.032689468097311686,0.03186678496036083,0.007099705925925925,0.010142998148148149,0.009828776885185185,0.01266291648148148,0.07059584420974102,0.18870377520354356,0.018169565830309847,0.06591111074303642,0.04410570431223069,0.10410422228944105,0.013284910093048715,0.04803691742066482,0.04619100401900916,0.005838592518518519
R_superiorfrontal,0.023321259229478922,0.04194615749541041,0.07654317105736806,0.030060496987677394,0.020734464903225808,0.09677511398230142,0.018942449899361464,0.050263226083963254,0.04199641176897399,0.052557694857879374,0.0005247012258064516,0.006556865870967742,0.018219606806451613,0.031438250426087305,0.09209588158077765,0.09329158533994146,0.0179760594516129,0.03184185147983341,0.05537971110711918,0.09406353949556988,0.03393434975372291,0.022908150595436154,0.040307187311852836,0.008321813483870967
R_superiorparietal,0.01636534511997006,0.01716615576923077,0.036350360233899474,0.020996059384615382,0.027231100713308566,0.02943646130769231,0.05772317561054566,0.015476970251772653,0.004287522846153846,0.05640517300618535,0.003980780999999999,0.005192833230769231,0.020333588153846158,0.0036469493846153847,0.055619384273055225,0.16883657068120414,0.013561833925106608,0.1920404052411927,0.022918943985780448,0.15993810512435017,0.0077908038461538456,0.05217133291412541,0.010103363384615384,0.0024267805384615387
R_superiortemporal,0.022988712944613965,0.04025525222093851,0.08128271913008393,0.0182883345,0.03324030690510155,0.03192786073333763,0.027570683893201057,0.02944417878535815,0.045757399909395126,0.020863599325067365,0.0045577485,0.00586384251923077,0.01737013103846154,0.03151575965539883,0.08344023982203826,0.08178414509503461,0.03257151916351963,0.13274677464406956,0.09008069677868785,0.06459016472163667,0.04462563067278626,0.016292987198281036,0.03502409941119507,0.007917212192307694
R_supramarginal,0.02954103451751413,0.0274952527,0.06860444194545087,0.0293761893,0.0157372091,0.03679852609469772,0.03181005939999999,0.01576478738655491,0.019483148,0.014976685,0.005946981799999999,0.008802728999999999,0.018535723400000002,0.0181915233,0.06613908881086741,0.2692247192217864,0.0,0.05648328804591522,0.07856463286693319,0.08832705583017252,0.026407425899999996,0.030762805563191054,0.036636531900000005,0.0063901613
R_frontalpole,0.03501156525,0.01918231225,0.057573940500000004,0.057110953000000006,0.011594374,0.0,0.0301308370507755,0.05314397607816415,0.09549410992725187,0.0464326529582684,0.005412213000000001,0.0040459295,0.008431567999999999,0.02413326725,0.0,0.2835533331333273,0.0298700907233276,0.0,0.0168106535,0.09374922182736595,0.031556731,0.0027328345,0.08812715282466774,0.00590228375
R_temporalpole,0.0,0.03759331666666666,0.10895707229802713,0.0596995785623885,0.004275544,0.04482008779241247,0.0375457539319341,0.033764354,0.03664383483120973,0.049236658807385404,0.0,0.004518406666666666,0.03667375366666666,0.04778252458458577,0.04070784072530503,0.04296221888761614,0.07163680354002747,0.0,0.24792853721144184,0.0,0.055432450356720835,0.0,0.028944237,0.010877025666666667
R_transversetemporal,0.072168073,0.0,0.09662966043516595,0.0,0.0,0.07705125381314185,0.003311604,0.0648733422372873,0.0116088135,0.0107281665,0.0054253205,0.004383943,0.000820459,0.0,0.09919794116155975,0.07399018879265565,0.006370464,0.41474887924720866,0.0,0.0141540255,0.0,0.0445378665,0.0,0.0
R_insula,0.0109205183,0.0163355322,0.12962990565640783,0.04774881546855608,0.04962105519125869,0.013219321100136822,0.032535094,0.08107967366970843,0.09166449634248865,0.047393368183535796,0.0027628227999999997,0.008511041799999999,0.04373279272625655,0.034128366329341124,0.01219602623068819,0.06673159545181236,0.07536382155894612,0.055666908192641563,0.08119339545381668,0.0,0.037638570843351246,0.0003078671,0.04736514714819883,0.014253864800000002
