well_id,Lamp5,Pax6,Vip,Sncg,Lamp5 Lhx6,L5 ET,L5/6 NP,L6 CT,L6b,Astro,VLMC,Endo,Micro/PVM,Oligo,OPC,L2/3 IT,L6 IT Car3,L4 IT,L6 IT,L5 IT,Chandelier,Pvalb,Sst,Sst Chodl,P-value,Correlation,RMSE
4882,0.03439579,0.047510579,0.040416885,0,0.068847462,0,0.059377428,0.063527689,0.082252832,0,0.029194562,0.020730178,0,0,0,0.072407244,0.009867751,0.39349682891604060,0,0,0,0.071384742,0,0.00659003,9999.00000000000000000,0.14335634211567141,0.99518342182927844
4890,0.12067165180543890,0,0.10697149989428820,0,0.00387361,0,0,0.058048663,0.016840296,0,0.014256877,0.024913165,0,0,0,0.063177798,0.01454075,0.45168260253699399,0.038909208,0,0,0.034044118,0.052069761,0,9999.00000000000000000,0.13573417080117892,0.99553507406022268
4842,0.013914021,0,0.080381649,0,0.017022888,0,0.073961551,0,0.006895467,0.004199942,0.018194458,0.015618026,0,0,0,0.18369267677926643,0.030959171,0.24983048504057373,0,0.23055319032952443,0,0.069500775,0.005275701,0,9999.00000000000000000,0.10737621167374613,1.00239386702369759
4850,0.13394990446776445,0.019458375,0.15164931732017528,0,0,0,0.065268686,0,0,0.036470745,0.005336504,0.0030046,0,0,0.009258899,0.055369418,0.015807104,0.077100226,0,0.30236877997749256,0,0.11995900425915663,0,0.004998437,9999.00000000000000000,-0.00559313,1.02208702228674064
4858,0,0.046186331,0,0.046715134,0,0,0.073696233,0,0,0.05099642,0,0,0,0,0.015361528,0,0.10871582402638594,0.19869301559035549,0.042272703,0.31951232325070700,0,0.085849492,0,0.012000995,9999.00000000000000000,0.020636086,1.02399447137906763
4629,0,0,0.004511409,0.090931187,0.049352245,0.041114234,0,0.021377929,0.020110137,0.12974295896655533,0,0.003755164,0,0.011972904,0,0.33953954809189951,0.002697904,0,0,0.21272829605782684,0,0,0.070152802,0.002013281,9999.00000000000000000,0.097377922,1.00569907407402570
4643,0,0.090477728,0.12070536132794552,0.022334687,0,0.23032261071188748,0,0.21957277874432085,0,0.064275272,0,0,0.018346979,0,0.065852887,0,0.055287312,0,0,0.032951279,0,0.062614213,0,0.017258893,9999.00000000000000000,-0.046830129,1.03279109410659586
4834,0.014428457,0.10089259090492331,0,0,0.041336335,0,0,0.054969463,0.018193433,0,0,0,0.002102028,0,0.14316756146654608,0,0.032709855,0.50925251892904766,0,0.071350744,0,0.008351575,0,0.003245439,9999.00000000000000000,0.091999313,1.00901508891276159
7493,0,0,0,0.088934849,0.010231969,0,0.009906903,0,0.011866462,0.23675248594274376,0.00540224,0,0,0.006211427,0.031393267,0.34049051903772387,0,0,0.058518895,0.14983126992729026,0.003103672,0,0.047356041,0,9999.00000000000000000,0.14936539755672479,0.99514551631195991
5151,0.009443634,0,0.072604495,0.005037278,0.044140213,0,0.050928073,0,0.016911564,0,0.009322226,0.016529594,0,0,0,0.30073324402055646,0.000664855,0.28582794857397548,0,0.06435648,0,0.049785705,0.073714692,0,9999.00000000000000000,0.17709706802702829,0.98881340823433994
4993,0.063628395,0.02780368,0.096405595,0,0,0,0.037818896,0,0.044569103,0.052187442,0,0,0.003663382,0.068036058,0,0.19387056141077463,0,0,0,0.16336000775845552,0.13197508187296009,0,0.11668179958808346,0,9999.00000000000000000,0.034301649,1.01584039963267836
5001,0,0.030714021,0.17702826640453306,0,0,0.091272402,0,0,0,0.036261476,0,0.012480679,0.057528711,0.003039577,0.11543229860074480,0.18789360470387292,0,0,0.065758303,0,0.20911213670386980,0.013478524,0,0,9999.00000000000000000,0.022727718,1.01930901676906438
4918,0.031302988,0,0.12498273545558743,0.009895952,0.080900794,0.027112057,0.11437969063154001,0,0,0.13106910295922045,0,0,0.013645242,0.016138092,0,0,0.002714404,0.21984604305987210,0,0.19715036968782937,0,0.009470158,0.02139237,0,9999.00000000000000000,0.088280709,1.00352209086185162
4926,0.11056439948816529,0,0.017108714,0.03157474,0,0,0.039922661,0,0,0.14483158193892859,0.003681733,0,0.024702076,0.028664014,0,0.30348345472914512,0,0.15509091965775140,0,0.018811593,0,0.059414379,0.062149734,0,9999.00000000000000000,0.075949585,1.00688390211760792
4934,0.033505122,0.00064962,0,0,0.030500177,0.040815812,0.07048687,0,0.001861308,0,0.016101029,0.016991694,0.042147719,0.006922551,0.049917317,0,0,0.26694342210576505,0.20078587576343992,0.083089084,0,0.13774585599157310,0,0.001536543,9999.00000000000000000,0.11328488478505917,0.99929290968131501
4942,0.081563196,0.14075173213738856,0.16222033749487161,0,0.051275318,0.13230606991198468,0.12776237821843939,0,0,0.039568739,0,0,0.074690685,0.032960183,0,0,0,0,0,0.035671716,0.12122964561638284,0,0,0,9999.00000000000000000,0.055655217,1.01161842580723849
5009,0.04605516,0,0,0,0,0,0.13439025725708315,0.030666582,0.071123277,0.033353874,0,0,0.004728823,0.054111549,0,0.032903796,0.078679376,0,0.28024782024906048,0.15168272784058881,0,0.036667147,0.04538961,0,9999.00000000000000000,0.17762931152091360,0.98931621163165129
4909,0.10103024036044012,0.007175023,0,0,0.004195983,0,0.025995726,0.10543355961902312,0.054613088,0,0.014488306,0.004804034,0,0.036496449,0,0.070241564,0,0.17919305062788979,0.20333102338151571,0,0.12048100757566903,0,0.069411569,0.003109377,9999.00000000000000000,0.15756885597951151,0.99316576241735766
4917,0.11490876473233146,0,0,0.004278491,0.013853197,0,0.080462562,0.040202111,0.074072259,0,0.012109983,0.008651033,0,0.033290594,0,0,0.04760495,0.15479803536015013,0.27872158938217662,0.11199389101028862,0.021686131,0,0,0.003366409,9999.00000000000000000,0.11162115826191543,1.00315595764991516
4925,0,0,0,0.048268255,0.012394096,0,0.022945664,0,0.025224401,0.19344311948631512,0,0,0.044324647,0.029633204,0,0.43433297740579380,0,0.058715901,0.014874165,0.11028253404415887,0,0.002597791,0,0.002963245,9999.00000000000000000,0.18780004339857745,0.98491758130256302
4933,0,0,0.006769601,0.070108582,0.050586425,0,0.096710355,0,0.06291673,0.050918793,0.00199884,0.004284937,0,0.019896158,0,0.10357336907993850,0,0.032163915,0.15614421904577472,0.23358354892211455,0,0.094344154,0.016000373,0,9999.00000000000000000,0.17236586248700550,0.98971280008685658
4949,0.05809768,0,0.10259033409569349,0,0,0,0.041274511,0,0,0.00331936,0.029786691,0,0,0.073140811,0.11543231051191516,0,0,0.35948132419878914,0,0.10972515475746994,0,0.10715182404716160,0,0,9999.00000000000000000,0.083943393,1.00849144188047335
4957,0.091103844,0.031234534,0,0.069836233,0,0,0.04584502,0,0.005710153,0.10502246273561318,0,0.010177646,0.006601145,0.076686009,0,0.45873285282659021,0,0,0.014407199,0,0.070330878,0,0.014312024,0,9999.00000000000000000,0.13773411339470287,0.99592128023763038
4965,0,0.025253474,0.03994993,0,0,0.28700125115344532,0.024520108,0.24674804551895174,0,0,0,0,0.074188074,0.016784172,0.10930761029713155,0,0.071023212,0.05017042,0,0,0,0,0,0.055053703,9999.00000000000000000,0.023688709,1.02909367194661838
4973,0.13556255163270534,0,0,0,0,0.25701545899192663,0.045605266,0.074092811,0.027510086,0,0,0.020211227,0.001885047,0.027299251,0,0,0.019728833,0.21115654704350958,0.016223754,0.10976199978014235,0.049571654,0.00023278,0,0.004142733,9999.00000000000000000,0.16714288098043562,0.99049690625636289
4981,0.088046676,0,0.039882535,0,0.045498188,0,0.039571567,0.014668003,0,0,0.030744436,0.024475235,0,0,0,0.19077410900205427,0,0.50748186673914442,0.003995485,0,0,0.008725421,0.006042353,9.41259E-05,9999.00000000000000000,0.16938335562533990,0.98992153056072230
4989,0.065560785,0,0.030143243,0,0,0,0,0.10314067059841639,0.061463222,0,0.00897803,0.014161185,0.005117282,0,0,0,0.023618158,0.65076536534687701,0.02764618,0,0,0.006317298,0.002772191,0.000316391,9999.00000000000000000,0.16369389120901234,0.99247319999095507
4902,0.060248049,0,0.076960432,0,0,0.03873161,0,0.03718762,0,0,0.00769431,0.019447534,0.023118114,0,0.05335946,0,0.00474695,0.56426358517590569,0.075784177,0,0.008652885,0.029805275,0,0,9999.00000000000000000,0.11754971965151084,0.99769012055243633
4910,0.10476040853565763,0.026848878,0,0,0,0.21537329697336349,0,0,0,0,0,0.008019894,0.053977119,0.050031512,0.000325765,0.16546055822311270,0,0.14305636112153758,0,0,0.23214620568444166,0,0,0,9999.00000000000000000,0.079344181,1.00676578669210115
4950,0.13633905771156107,0.016688346,0.21134549442929057,0,0,0.33854658843368041,0,0,0,0,0,0.02124343,0.003720605,0.018423353,0.036841214,0,0.042587499,0.057819704,0.05062545,0,0,0.06581926,0,0,9999.00000000000000000,-0.009361276,1.02216512389382919
4958,0.06384649,0.009656016,0.26269551225872767,0,0,0,0.00723253,0,0,0,0.010425048,0.031802492,0.026498965,0,0,0.011907209,0.010838753,0.26741187587593279,0.17104732999248576,0,0.038829554,0.081721293,0.006086933,0,9999.00000000000000000,0.16725080477795204,0.98784207891467701
4966,0.062972803,0.0718641,0.13801287811750793,0,0.000429236,0.011779214,0.001003805,0,0,0,0.000289805,0.000889528,0.031671078,0.006244482,0.45321721757039379,0,0,0.10695185122877733,0.020329665,0,0.090815982,0,0,0.003528355,9999.00000000000000000,0.18755365869173260,1.04359203097192710
4974,0.033404414,0,0.072092669,0,0.061330656,0,0.058469858,0,0.069453516,0,0.035905189,0.023890671,0,0,0.01007153,0.14249860401816092,0,0.32440954167203467,0.073700659,0,0,0.094772693,0,0,9999.00000000000000000,0.13485138755042128,0.99618906085191383
4982,0,0.13409687387477823,0.02597463,0,0.010474848,0,0,0,0,0,1.56624E-05,0,0.054449938,0,0.41639346142828970,0,0.016739813,0,0,0.32078863371777450,0.014114384,0,0,0.006951755,9999.00000000000000000,0.18868358706904598,1.03392413266421035
4990,0.091294717,0.0383558,0.027735407,0,0.022666537,0,0.11304746481020644,0,0,0,0.021787127,0,0.006468736,0.016513463,0.008266504,0,0.030522009,0.36918318977897613,0,0.15598479382643543,0,0.097324246,0.000850006,0,9999.00000000000000000,0.083689333,1.00759081087057667
5017,0,0.084886725,0,0,0,0.36925085357261805,0,0.11485159276181654,0,0,0,0.008238279,0.027058685,0,0.17136211806033733,0,0.014825493,0,0.16605886231134620,0,0,0.03985665,0,0.003610741,9999.00000000000000000,0.13889250327217084,1.00001775235309753
5025,0.022427724,0.096195811,0,0,0.001570665,0.30799433540988025,0,0.095802989,0,0,0.006417225,0.022568472,0.015437484,0,0.10576002754378336,0,0.005813541,0,0.23345586166372334,0,0.043866124,0.042689742,0,0,9999.00000000000000000,0.06238139,1.01383182676306771
5033,0.057976456,0.000597133,0.013764136,0,0.016896404,0.077298163,0,0,0,0,0.000603376,0.019038435,0.02205027,0.047028732,0.049558074,0.035911857,0,0.45703790058257365,0.039834373,0,0.11936364694212363,0,0.038769786,0.004271258,9999.00000000000000000,0.099268395,1.00160686714375569
5041,0,0.12090328425293809,0,0,0,0.014620823,0.015499918,0.09216497,0.009660853,0,0,0.000307683,0.071950291,0,0.26467075705139853,0.015843522,0,0.20110036162336137,0.000443975,0,0.02153716,0.17129640193710408,0,0,9999.00000000000000000,0.07248346,1.03621139314636612
5066,0,0.074259126,0.17354766192620355,0,0,0.045130725,0,0,0.001666314,0,0.011206795,0.023680429,0.014037147,0,0.15726085656373787,0.15805084850743326,0,0,0.26666328307299136,0,0.014989277,0.059507538,0,0,9999.00000000000000000,0.14186155996760844,0.99584514631430898
5026,0,0.078185889,0,0,0.10760130349687114,0,0.013925898,0,0,0,0.003715029,0,0,0.056441688,0.067989675,0.17293358678946180,0,0.17556325734658884,0.21621931572323652,0.067629507,0.027177124,0,0.012617725,0,9999.00000000000000000,0.13788553437238382,0.99610317908965595
5034,0,0.012915449,0,0,0.040886349,0,0.023861062,0.019143696,0.066870089,0,0,0,0,0.071726058,0.064985479,0,0.022677278,0.39899553233859647,0,0.094352117,0.094659579,0,0.088927311,0,9999.00000000000000000,0.069695246,1.01141396898277303
5042,0,0,0,0.13972619232609182,0.054185419,0,0.09704221,0.073168889,0.17740342534822326,0.04498272,0,0,0.0034849,0.021300241,0,0,0.085496626,0,0.21783235808588286,0,0.053918893,0,0.028384298,0.003073829,9999.00000000000000000,0.16441553253942809,0.99358099430409552
5049,0.000948081,0.13468185774764466,0.002071289,0,0.009361267,0.24147836535386577,0,0.13624484846664828,0,0.017800778,0,0.005613662,0.007182469,0.040103448,0.15838337388502469,0,0,0,0.17031731576364603,0,0.067680237,0,0.003263804,0.004869204,9999.00000000000000000,0.094512904,1.01116748974323167
5057,0.047445953,0,0.061091412,0.020043854,0,0.11163713351938731,0.072474471,0,0.09071111,0.03980651,0,0.016129225,0.003586451,0.044531704,0,0.018563261,0,0,0.22987824320856862,0.011465693,0.12944104836541032,0,0.094418266,0.008775665,9999.00000000000000000,0.075094665,1.00884312046011138
5065,0,0.0222565,0,0.073647379,0.10921813929527677,0.081020459,0,0.08741757,0.021699056,0.052751822,0,0,0.031897991,0.061526318,0,0,0.00592827,0,0.17631316509073083,0,0.20657498911885255,0,0.059604456,0.010143886,9999.00000000000000000,0.084168184,1.01180805461192747
5073,0,0.075086087,0,0,0,0.34649262364171440,0,0.084834284,0,0,0,0,0.08852849,0.047195775,0.19082238090207726,0,0,0,0.069296224,0,0.070435822,0,0.00229735,0.025010964,9999.00000000000000000,0.093590614,1.02248804538529425
5081,0.050330074,0.021848789,0.031587527,0.038834371,0,0.32479297367330479,0,0.097346777,0.006302421,0.019928296,0,0,0.01988271,0.039133998,0.045041114,0,0,0,0.15495389759097672,0,0.095473643,0,0.042134106,0.012409303,9999.00000000000000000,0.022928973,1.02214208627837633
4994,0,0.030921999,0,0.043340101,0.017588131,0.28141150380864777,0,0.095901352,0,0.18132021967552606,0,0,0.052160745,0.062847788,0,0,0.004510797,0,0.12870757913363165,0,0.055983755,0,0.031589897,0.013716131,9999.00000000000000000,0.10433115562908264,1.00650963340166544
7105,0.072123571,0,0.095240222,0.057450192,0,0,0,0,0,0.042282088,0.005392233,0.011684935,0.018990185,0,0,0.33396801031227968,0,0,0.29194476597950481,0,0,0.016784542,0.054139255,0,9999.00000000000000000,0.005205653,1.01946327175775364
7113,0,0,0,0.02143121,0.022862197,0.019440749,0.10200051657287681,0,0,0.10396454169193030,0,0,0,0,0,0.13490189427482011,0.020890723,0.21855579862874563,0,0.28147233240073116,0,0,0.065472212,0.009007826,9999.00000000000000000,0.14383678507485997,0.99703989436332230
5144,0.057901285,0,0.12915573338444600,0,0,0,0,0,0.008938029,0,0.004706771,0.018424234,0,0,0,0,0.032862537,0.64841253721518999,0.01217475,0,0,0.037786663,0.049637461,0,9999.00000000000000000,0.19418588835878375,0.98706456769920980
5138,0,0,0.056474278,0,0,0.072742785,0,0.079215775,0,0,0,0,0.019794039,0,0.33124755915140286,0,0,0.34596811043726522,0,0,0,0.037750044,0.040344085,0.016463325,9999.00000000000000000,0.18965131427122214,1.01169407245641318
5118,0.033255298,0,0.080450783,0.047775824,0,0,0.037832485,0,0,0.051623281,0.001342983,0.004486867,0,0.011322626,0,0.34338101715795666,0.032458414,0.18672623701529581,0.010486673,0.056825003,0,0.03844126,0.063591248,0,9999.00000000000000000,0.16017120095340681,0.99241301043308239
7185,0,0,0,0.021116786,0.11596771653969856,0,0.09238367,0,0,0.10554696133951857,0.016291439,0,0,0.044520822,0.029306894,0.077231625,0,0.10651648359847717,0.11081506268377625,0.21156030693646358,0.037498147,0,0.031244086,0,9999.00000000000000000,0.07460826,1.01312772923200534
11281,0,0.11502734845668261,0,0,0.008278334,0,0,0,0.13612852141786566,0,0.010360308,0,0,0,0.25154502806352486,0.36187117800410018,0,0,0,0,0.003827706,0.11296157635386220,0,0,9999.00000000000000000,0.17912495164913983,1.00558614371323074
11305,0,0.050999796,0,0,0.041412213,0.12118941202383346,0.091206545,0,0.013867988,0,0.000475156,0,0,0.025491036,0.17638669860197292,0,0,0.096390422,0.11733404460194705,0.26524668885802399,0,0,0,0,9999.00000000000000000,0.19888456240201849,0.98686422550783914
11289,0,0.024087135,0,0.041230898,0.088844187,0.000168784,0,0.066293553,0.00540748,0.053139138,0.020153351,0.005500129,0,0,0.034501307,0.34733420684268507,0,0.084511162,0.22554978134986037,0,0.003278888,0,0,0,9999.00000000000000000,0.18102344806502588,0.98830243407183582
11335,0,0.002108883,0,0.004747194,0.035428006,0.049247538,0,0.061020697,0.017135307,0,0.017593786,0.013084677,0,0,0.11827263426356095,0.074198108,0,0.24061809807909773,0.095740959,0.25126611527789589,0,0.019537999,0,0,9999.00000000000000000,0.16848666207101998,0.99262781064103245
11319,0.065885347,0,0,0,0.048188382,0.044943876,0.035043526,0,0.073181831,0,0.006040207,0,0,0,0,0.16510255353900286,0,0.25729609370757961,0,0.22515412889961289,0,0.054415534,0.024748521,0,9999.00000000000000000,0.26846739310705425,0.97129987881057700
11263,0,0.10007787046639978,0,0,0,0.059570191,0,0,0.071377007,0.012754387,0.000384219,0,0,0,0.25379244677706758,0,0.040493461,0,0,0.44835321832758174,0.00504272,0,0,0.008154478,9999.00000000000000000,0.18707587328899788,1.00488335032976250
11326,0,0,0,0.069199728,0.012602794,0,0.049463016,0,0.16204570744091204,0,0,0.016473255,0,0,0,0.22258429134378882,0,0.21063177963421775,0.043972367,0.19509946091030195,0,0.013152732,0.004774869,0,9999.00000000000000000,0.24195360785258957,0.97497794768896073
11318,0,0.06540708,0,0,0.077507102,0.15676556751706711,0.091700273,0.064839059,0.078373089,0,0,0,0.012152246,0.002046942,0,0,0.13368704902202211,0,0.053811076,0.13778107137497353,0.070485502,0,0.021743349,0.033700593,9999.00000000000000000,0.11082799528007477,1.01007401250102014
11310,0.063264231,0,0.057642146,0,0.02484781,0.07424215,0,0.046849262,0.003879323,0,0.02353688,0.010493092,0.035073742,0,0.035235064,0.001581966,0,0.51930165646921778,0.02141894,0,0,0.041333958,0.037097049,0.004202728,9999.00000000000000000,0.10099790559419998,1.00199367348670276
11302,0.022776209,0.039369198,0,0,0.030635452,0,0.072521539,0,0.11339252722169302,0,0.013418062,0,0,0,0,0.43064851785699210,0,0,0,0.16629138851860667,0.052503914,0.037801058,0.006011242,0.014630892,9999.00000000000000000,0.12866842997372169,1.00248815966046156
11286,0.043179412,0,0.067401032,0,0,0.00490695,0.015845248,0,0,0,0,0.001783906,0.02000184,0,0,0,0.007976747,0.38232143034217403,0,0.12517155961108375,0,0.13129435549156260,0.16548739615875580,0.034630124,9999.00000000000000000,0.091817351,1.00759298091553018
11262,0,0,0,0.09918835,0.026626114,0.011599988,0,0.032705866,0.022325819,0.21166660586817870,0,0,0.086348583,0.13125930083069726,0,0,0.097844634,0,0,0.043675128,0.046026079,0,0.12787859995376827,0.062854932,9999.00000000000000000,0.12085587251538429,1.01651256980857974
11265,0.035329296,0.045450678,0,0.011253917,0,0,0.04094582,0,0.041913921,0.034731324,0.002161098,0.024063861,0,0,0,0.60347049368505901,0,0.055844518,0.007568924,0.097266149,0,0,0,0,9999.00000000000000000,0.23529677132047094,0.97710159845892142
11296,0,0,0.026307204,0,0.021444401,0.050607734,0.094173387,0.045173783,0.018207163,0.045826836,0.045474406,0,0.015907146,0.009919707,0.006073825,0.25543474470261002,0,0.34405264598254021,0,0,0,0.021397017,0,0,9999.00000000000000000,0.060537712,1.01613835993418222
11288,0,0.078923039,0,0,0.028157607,0.057230151,0.075535966,0,0.04571032,0,0.008239624,0,0,0,0.076862685,0,0,0.29086935940688019,0,0.28967756423675922,0,0.048793684,0,0,9999.00000000000000000,0.14206396644880032,0.99766449035298066
11280,0.009124026,0.006446412,0,0,0.032815548,0.057956243,0.039263362,0.043173268,0,0.11125143555887521,0,0,0,0,0.008122688,0.056993599,0,0.34166574530081334,0.001672119,0.21695483955097444,0,0.07227505,0.002285663,0,9999.00000000000000000,0.071537608,1.01084712068220584
11328,0.051199454,0,0.10492768176007918,0,0.004739857,0.23731192932093106,0,0.081038473,0,0.03801063,0.003702782,0.028703374,0.00964981,0,0.002124881,0,0,0.25578690097330437,0.063095101,0,0,0.11970912666628877,0,0,9999.00000000000000000,0.11006414770533930,1.00038069174367572
11320,0.005608444,0.010773265,0.095489431,0,0.004005813,0.091395435,0,0,0,0.10510495735729465,0.005354508,0.016454212,0.026094632,0.015770161,0,0.41011109016961361,0.016822696,0.082494949,0.11452040752508350,0,0,0,0,0,9999.00000000000000000,0.11551717679687223,0.99933359335184946
11336,0.10117450136583958,0.014844484,0.038448006,0.010202542,0,0.022164459,0,0,0,0.040185134,0.007049388,0.016138636,0.016198833,0.009459516,0,0.56077091315829553,0,0.026552517,0.067977555,0,0.058346306,0.01048721,0,0,9999.00000000000000000,0.14123674160706670,0.99541853571619232
11303,0.04184494,0,0.28175814509476899,0,0.008118414,0.075919831,0,6.94777E-05,0,0.064404629,0,0.006448284,0.015100033,0.01157844,0,0,0.004973555,0.29532737878682491,0.099657366,0,0,0.094799506,0,0,9999.00000000000000000,0.11880733664923911,0.99735257329093241
11295,0,0,0.38231787086443153,0,0.001248652,0.24590432702370635,0,0.029808791,0,0.08012917,0,0.012000914,0.030447792,0.029830948,0.064759137,0.017656259,0,0,0.099020623,0,0.006875515,0,0,0,9999.00000000000000000,0.17373002861806072,0.98627298874084757
11272,0,0,0,0.028498416,0.10656701523688807,0,0.030736834,0,0.13686315266304913,0,0.023690118,0,0,0.00783007,0.017035742,0.33290458780606264,0,0,0.16944232939119622,0.095491215,0.033860129,0,0.009763756,0.007316635,9999.00000000000000000,0.19902382747357053,0.98531095979342254
11261,0,0.023941098,0.051052637,0,0,0.46615749648299853,0.008502913,0.09654608,0,0,0,0,0.043161379,0,0.13636364641028692,0,0,0.14262880511606069,0,0,0.031645945,0,0,0,9999.00000000000000000,0.074167023,1.01540633023140314
11245,0,0.082056104,0,0,0,0.38381553342431535,0,0,0,0,0,0,0.030358289,0,0.18516076764015199,0,0,0,0,0.12472045617669382,0.092195351,0.08046576,0,0.021227739,9999.00000000000000000,0.096692302,1.01788705152694847
11222,0,0.007989195,0.002404498,0.009106611,0,0,0.034631354,0,0.034553114,0.11556714607698032,0.000894992,0,0,0,0,0.0325876,0.12015765379807591,0,0.29869946193264602,0.33455312148428884,0,0,0,0.008855253,9999.00000000000000000,0.20623010018806379,0.98500180796659098
11214,0,0.026570983,0,0,0.017251297,0.24998330556629458,0.046387484,0.040793124,0,0.076658488,0.006571901,0,0,0,0.10294132936590764,0,0,0,0.30808775582912212,0.11895714908740684,0,0,0,0.005797182,9999.00000000000000000,0.13734846612150597,0.99989359816203427
11198,0.076050184,0,0.028459156,0,0,0.089819303,0,0.059348457,0,0,0.003643766,0.012227116,0.003288224,0,0.080379888,0,0.016710905,0.45415540971882040,0,0,0,0.16982620698248396,0,0.006091385,9999.00000000000000000,0.052348772,1.01415296714007730
11244,0.071146154,0.010467629,0.011403329,0,0,0.33701429397373533,0,0.081717121,0,0.055931387,0,0.00632571,0.018848807,0.00349844,0.008221966,0,0,0.054518223,0.18153794669150883,0.15936899424183479,0,0,0,0,9999.00000000000000000,0.073983995,1.01074606329309158
11197,0,0.006991325,0,0.056207398,0.033905262,0,0.12758150163675860,0,0.14353027263606641,0,0.004829531,0,0,0,0,0.20675974736495356,0,0,0,0.40062019789962522,0,0.008469604,0,0.011105159,9999.00000000000000000,0.19825280852842903,0.98673971675670447
11204,0,0.027012255,0,0.057779741,0.030532472,0,0.065872958,0,0.22076713855204996,0,0.028839946,0,0,0.019157651,0.035909457,0.11798206858112117,0.076065938,0,0.17809580705280370,0,0.089657723,0,0.042084398,0.010242447,9999.00000000000000000,0.15650350945892597,1.00020400651527264
11180,0,0.016882249,0,0,0.048895219,0,0.020226208,0.04268189,0.12519176834070367,0,0.000736871,0,0.11321470692684629,0.025036778,0,0,0.04685242,0,0,0.46083784141767864,0.045813333,0,0.021318383,0.032312333,9999.00000000000000000,0.16352365457588192,0.99712483853223821
11189,0.052910611,0,0.050873073,0,0,0.11354523302183811,0,0.068975808,0,0,0.008131578,0.00933395,0.004204849,0,0,0,0,0.56638804097554585,0,0.009291842,0,0.099140425,0.01550922,0.00169537,9999.00000000000000000,0.002338715,1.02120399189578426
11181,0.10120094743496416,0,0.077840288,0,0,0.054714889,0,0.08285297,0,0,0,0.011155368,0.034858497,0,0.008379785,0,0.047959629,0.42110433807319275,0,0,0,0.13334697612684029,0.017740492,0.00884582,9999.00000000000000000,0.062265422,1.00895789124520929
11129,0.077370013,0,0.22970546445232282,0,0.02009072,0.14701501408489692,0,0,0,0.080027488,0,0,0.018828812,0.027140029,0,0,0,0.27542388739244072,0,0.065624484,0,0.058774087,0,0,9999.00000000000000000,0.14587055727465603,0.99284042952580898
11121,0,0,0.09635745,0.006989402,0.080358404,0.04739723,0,0,0,0.044009517,0,0,0.024758719,0.029634699,0.006418046,0.20486437471821770,0,0.31962264723794626,0,0,0,0.13958951017085472,0,0,9999.00000000000000000,0.092560723,1.00313546205081261
11097,0.026462937,0.069961486,0.008142274,0,0.027133958,0.079176677,0,0.073321717,0.028399207,0,0.005726188,0.006215823,0,0,0.14745561217206957,0.080126282,0,0.28675988748115760,0.11769404304321052,0,0,0.043423909,0,0,9999.00000000000000000,0.17611474389637008,0.98708051213167869
11088,0.0393801,0,0.00298966,0,0.057778206,0.081558607,0.078975444,0.081592274,0.021394737,0,0.007968633,0.009398571,0.008741162,0,0,0.11376100305207865,0,0.28912136658893217,0.14692548312915824,0.03254478,0,0.020441639,0.007428336,0,9999.00000000000000000,0.19704464079344070,0.98662678361467937
11072,0.020380768,0.008262509,0,0,0,0.17844066106047840,0,0,0,0.025447496,0.003531876,0.006583482,0,0,0.12076575383194910,0.11390345352396064,0,0.32716216345606647,0.14785236566974336,0.003721219,0,0.041490151,0,0.002458102,9999.00000000000000000,0.11867216332445418,0.99748275015923860
11112,0.072823741,0,0.29839411509421515,0.015012348,0.02245493,0.020585195,0,0,0,0.16057486102842713,0,0,0.019577626,0.010929205,0,0.24257011307840906,0,0.058760388,0,0,0.032484499,0.034671932,0.011161047,0,9999.00000000000000000,0.10918620392270030,0.99650720236884982
11104,0.059917156,0,0,0,0.019263341,0.0787187,0.065568517,0,0.036624005,0.036951533,0.005223134,0.002920907,0.016738208,0,0,0.27232505796789824,0,0.16075206482643284,0,0.20659928011765344,0,0.037927758,0,0.000470338,9999.00000000000000000,0.21444969032833427,0.98327320904704429
11144,0.002939169,0,0,0,0.10925816728375218,0.048118242,0.028861746,0.077828402,0,0,0.017441293,0,0,0,0.066047139,0.21701576352480023,0,0.28545968371921615,0.021425333,0.12560506063242879,0,0,0,0,9999.00000000000000000,0.064629593,1.00603775692980135
11277,0,0.018196225,0,0,0.048715764,0.039225739,0.023596027,0,0,0,0.021341989,0.004715517,0,0,0.066397475,0.20355608949704376,0,0.32326670815516528,0.17053797697246587,0.058171444,0,0.022279047,0,0,9999.00000000000000000,0.17083940297137074,0.98984945422683324
11120,0.042209058,0.001710351,0,0,0.060186796,0,0.074329959,0.034580102,0.072957801,0,0.009084474,0.003757381,0,0,0,0.10458122699635129,0,0.19112842021574766,0.19255522040744091,0.16654598199253198,0,0.027392284,0.018980945,0,9999.00000000000000000,0.21478231016375793,0.98309860056184994
11276,0.038026471,0,0,0,0.033648806,0.021533001,0.046698137,0.15639451862162745,0.010122419,0,0.006563855,0,0,0.009769954,0.057354319,0.060120513,0,0.20644967885553728,0.24869748942866793,0.094034085,0,0.010586753,0,0,9999.00000000000000000,0.16714036801936927,0.99037495463004910
11150,0.013891764,0.035769119,0,0,0.031128357,0,0.019632246,0.082811167,0,0,0.017242378,0.00567866,0,0,0.28116002834528270,0.058738252,0.004725295,0.35699712602938460,0,0,0,0.08817127,0.004054338,0,9999.00000000000000000,0.21367071324229817,0.98367187621554131
