well_id,vertex,mni_x,mni_y,mni_z,Lamp5,Pax6,Vip,Sncg,Lamp5 Lhx6,L5 ET,L5/6 NP,L6 CT,L6b,Astro,VLMC,Endo,Micro/PVM,Oligo,OPC,L2/3 IT,L6 IT Car3,L4 IT,L6 IT,L5 IT,Chandelier,Pvalb,Sst,Sst Chodl,P-value,Correlation,RMSE
594,36902,6.281692579616768,-26.76945628,46.03092023907661,0.0,0.020850546,0.1720458161371523,0.0,0.0,0.2196719659690931,0.0,0.006118255,0.0,0.1567965242125663,0.004690588,0.024352421,0.0,0.0,0.0,0.007583083,0.0,0.0,0.2959416807991648,0.0,0.083236876,0.0,0.0,0.008712245,9999.0,0.1241291496824119,0.9972968905091492
787,21630,-55.36706938,-11.6099411,-25.17609688,0.0,0.0,0.011590572,0.052244386,0.072563837,0.0,0.076732911,0.0,0.099090292,0.0,0.002537957,0.002734167,0.003636579,0.002210455,0.0,0.0,0.089246015,0.0,0.0,0.4728478033977672,0.034790667,0.051403455,0.021255689,0.007115217,9999.0,0.013696719,1.027351267204832
961,11031,-33.51548714,25.699182589025305,-0.886968543,0.022754281,0.059858422,0.3345202608615549,0.020386274,0.001047498,0.0,0.0,0.010323792,0.0,0.2002102175317198,0.0,0.010089656,0.0,0.031553543,0.0,0.0,0.084037005,0.0,0.0,0.0,0.0,0.040057584,0.1762410363926935,0.00892043,9999.0,0.1196834589638917,1.0015602749462102
428,37850,17.95795073,-29.89353728,63.280191086331605,0.036474687,0.0,0.0,0.0,0.0,0.1125762580893789,0.0,0.2218455071410594,0.0,0.067884171,0.002049544,0.0,0.0,0.0,0.1280145912398191,0.0,0.0,0.4273373755802806,0.000906959,0.0,0.0,0.0,0.0,0.002910907,9999.0,0.099302205,1.0055731998250084
969,22313,-50.81016272,-53.7469332,-18.51418278,0.05876723,0.002543256,0.1658912006810556,0.0,0.0,0.0,0.006909697,0.0,0.003359179,0.017541101,0.01849649,0.0,0.035311565,0.0,0.026723871,0.4275291193076678,0.0,0.2025416110465318,0.0,0.0,0.0,0.0,0.017744963,0.016640717,9999.0,0.034818768,1.0099429163495055
973,22601,-44.02840521,-36.8895064,-25.99402573,0.039780254,0.075877634,0.012308223,0.00778314,0.0,0.0,0.004884939,0.0,0.05528478,0.060684652,0.0,0.035769489,0.0,0.0,0.0,0.4522112410368016,0.0,0.0,0.0,0.056477481,0.1483500564763528,0.0,0.050588111,0.0,9999.0,0.079471215,1.0065900793779052
981,22722,-35.64088418,-36.1919864,-29.07841984,0.049414794,0.0,0.02494513,0.038546647,0.065591666,0.0,0.077412633,0.0,0.026650545,0.011966963,0.000791258,0.001891817,0.022305513,0.025213429,0.0,0.2906485500399297,0.0,0.1585843678173584,0.015215401,0.1356856559117705,0.0,0.0,0.047932914,0.007202717,9999.0,0.088919993,1.0034164980943572
989,22956,-31.69084193,-30.66344796,-20.25272645,0.0,0.0,0.058629769,0.062150843,0.1031792661932367,0.0,0.1147577377425209,0.1410843994261163,0.0,0.0,0.01332003,0.0,0.028358913,0.001361308,0.009863599,0.0,0.011621033,0.1428137983675453,0.1041733754518247,0.197461365407782,0.0,0.0,0.0,0.011224564,9999.0,0.075614679,1.0081346907764277
965,55501,34.03866151,-34.04087261,-19.95408148,0.0,0.0,0.2375222729197721,0.1053162915663687,0.059131716,0.0,0.0,0.0,3.8097e-06,0.014675236,0.021857846,0.004257879,0.027658689,0.019846118,0.0,0.3117628142266236,0.037982985,0.0,0.0,0.0,0.060354973,0.0,0.089584779,0.01004459,9999.0,0.1150647909492955,0.9985600489424358
1052,55298,38.3826564,-37.52142744,-28.34556525,0.060995589,0.0,0.0,0.0,0.042641891,0.0,0.001211312,0.008230063,0.1543973519622563,0.0,0.014963449,0.0,0.022200622,0.0,0.0,0.0,0.059370375,0.1938550613996181,0.1792433570000605,0.2049304888560211,0.0,0.0,0.038806234,0.019154206,9999.0,0.1288676813344714,0.9991924186737312
1044,31354,-39.70328594,-19.26674814,4.573396577,0.013111172,0.0,0.063949599,0.0,0.0,0.07494209,0.0,0.1398595630887984,0.0,0.01044215,0.0,0.00506388,0.0,0.0,0.2567010717790577,0.0,0.056071421,0.3583208761547196,0.0,0.0,0.0,0.007993847,0.0,0.01354433,9999.0,0.1968364710129552,0.9899459470382148
1020,63897,42.91390735,-20.57130156,7.1582964492342605,0.044858012,0.0,0.1065285118703319,0.0,0.0,0.1541025076262837,0.0,0.1297466844745746,0.0,0.021456333,0.000878882,0.0,0.001640918,0.0,0.1261939093231195,0.0,0.012740928,0.4003091571409908,0.0,0.0,0.0,0.001544157,0.0,0.0,9999.0,0.1442168400599667,0.9941496470733892
1012,63544,31.67583036,-22.84684682,4.650745369,0.06788601,0.0,0.1807095034067976,0.0,0.019619144,0.007998168,0.0,0.190971094656316,0.0,0.068062686,0.01017447,0.009049207,0.001908682,0.01031948,0.0,0.073879947,0.016499771,0.3178062883474381,0.020262775,0.0,0.0,0.0,0.004852776,0.0,9999.0,0.1269691812826019,0.996049350876262
1051,32140,-62.00436044,-26.91201569,0.233409777,0.029195536,0.022718034,0.1522015010967315,0.000432246,0.008899564,0.0,0.068630865,0.0,0.044493176,0.0,0.004134889,0.002031729,0.0,0.008258835,0.0,0.2278528129170693,0.005449009,0.1387502047231964,0.048072677,0.1658192182188843,0.0,0.035802354,0.033847676,0.003409674,9999.0,0.1231073480510289,0.9975521206238284
964,32424,-56.20558922,-31.37674376,-9.107289396,0.010661806,0.043486791,0.059833721,0.0,0.0,0.0,0.0,0.0,0.021914816,0.0,0.0,0.0,0.0,0.015119207,0.2326693655700929,0.3123313308844128,0.0,0.035417649,0.0,0.2512739301146307,0.0,0.0,0.014888999,0.002402385,9999.0,0.1827345797082743,0.9919437442768544
980,21446,-61.53391159,-34.79222105,-20.39539609,0.017143369,0.0,0.1613834073597113,0.0,0.066159314,0.0,0.055829504,0.0,0.021419786,0.015965637,0.021226889,0.0,0.050219203,0.032483884,0.0,0.1722487582236557,0.0,0.147665433242151,0.0,0.1812410627556357,0.0,0.0,0.056239916,0.000773836,9999.0,0.073343704,1.0048468965002473
996,22265,-53.47691185,-39.2953194,-31.05938698,0.026611247,0.0,0.24903910131234,0.0,0.004834305,0.0,0.065822947,0.0,0.072870329,0.017745504,0.0,0.0,0.048914642,0.012838261,0.0,0.097327952,0.068094302,0.014763625,0.0,0.2122880835716747,0.00065546,0.012516179,0.086089953,0.009588108,9999.0,0.066038921,1.0065963717478164
988,21997,-54.0848419,-36.29792568,-23.02659279,0.093487719,0.0,0.1536513559613782,0.041010535,0.003423341,0.0,0.013834171,0.0,0.013854311,0.015110641,0.0,0.019353767,0.051802659,0.005577493,0.0,0.3655746404429898,0.016014172,0.047283577,0.0,0.000646581,0.094037727,0.0,0.065337309,0.0,9999.0,0.1053329958143051,0.9980711621563711
1035,42225,70.50627671,-24.54162664,0.428574244,0.0,0.0,0.1159689009118746,0.033162597,0.01667795,0.0,0.054182988,0.0,0.094142854,0.0,0.005306771,0.022284027,0.007500423,0.0,0.025267283,0.0,0.087409213,0.2231769597607206,0.0,0.084920494,0.0,0.1161507981553069,0.093376451,0.02047229,9999.0,0.09402232,1.0038372712218715
1027,42149,61.32694392848021,-28.20032517,-4.685317589,0.075517743,0.0,0.1727613813581191,0.000761436,0.0,0.02225988,0.048381659,0.0,0.0,0.0,0.0,0.0,0.007293001,0.025383666,0.0,0.074580963,0.0,0.2621755992780023,0.0,0.2193516747094038,0.0,0.005115145,0.079519418,0.006898433,9999.0,-0.000574765,1.0162395864429743
1011,40944,51.97843157,-30.0820007,-5.955117279,0.005089618,0.063451345,0.1510205483412134,0.0,0.0,0.0,0.0684639,0.0,0.091967153,0.0,0.007818961,0.012133926,0.0,0.0,0.002257399,0.0,0.1084423101392787,0.1854284574531841,0.0,0.1878795643050387,0.0,0.08031385,0.023249754,0.012483214,9999.0,0.074696089,1.0075070670042883
1043,54247,55.39785912158551,-35.60773225,-16.49627997,0.0,0.070692646,0.03890898,0.0,0.01725626,0.1490005446106295,0.0,0.0,0.0,0.0,0.019550733,0.0,0.003354255,0.0,0.3774622035483155,0.0,0.000491553,0.158325837778535,0.0,0.087009973,0.052896951,0.0,0.0,0.025050064,9999.0,0.1149595207351267,1.0496624554374416
979,54846,50.354406596617096,-39.63183622,-26.14846641,0.0,0.1022675167346441,0.1400213563486702,0.0,0.010430228,0.0,0.066623915,0.0,0.0,0.0,0.005039674,0.0,0.011290747,0.0,0.047250478,0.1357058216481675,0.036209189,0.0,0.0,0.2704998520107092,0.035467282,0.0,0.1226321293117747,0.01656181,9999.0,0.043108015,1.0133894713037148
1003,54541,63.76860455,-40.60692277,-27.03065354,0.0,0.0,0.1670922264343222,0.002850027,0.008420319,0.0,0.1046495364330552,0.0,0.074799605,0.0,0.0,0.00227486,0.044242788,0.014694964,0.0,0.0,0.2247072511170475,0.064394851,0.0,0.2407136809679635,0.0,0.0,0.041987054,0.009172838,9999.0,0.077797499,1.0102691418261172
995,54349,56.34696256,-37.25857654,-19.88358568,0.09201611,0.0,0.2231216330077488,0.065451786,0.0,0.0,0.027946995,0.0,0.0,0.032418039,0.0,0.010292313,0.033189361,0.021180432,0.0,0.2528064862696812,0.000210222,0.08894428,0.0,0.032102379,0.000362207,0.0,0.119957756961415,0.0,9999.0,0.142609309585234,0.9917994219550345
971,55130,46.27929093519529,-39.53006265,-26.38240381,0.0,0.063104737,0.1387651193027502,0.04392733,0.0,0.0,0.002986869,0.0,0.090356551,0.032991357,0.011372526,0.005049275,0.0,0.0,0.006101921,0.3634838453031312,0.0,0.0,0.0,0.1641323312905503,0.0,0.0,0.070419293,0.007308846,9999.0,0.1052674435129736,1.001113496571909
1034,50034,68.87530454,-18.36117617,16.214661429137006,0.0,0.058828089,0.2636005044396407,0.0,0.006652612,0.0,0.0,0.023123175,0.0,0.0,0.000309475,0.000663694,0.052438936,0.0,0.2537886948536993,0.2120504971297606,0.0,0.0,0.0,0.0,0.038608262,0.0,0.048200898,0.041735163,9999.0,0.2264055818367473,0.9794256888973856
1042,42355,59.33662727734551,-20.50718648,8.061350632,0.038747333,0.0,0.4751852027213039,0.0,0.010915321,0.0,0.0,0.017834574,0.0,0.0,0.003120263,0.01056701,0.003676813,0.0,0.008520155,0.0,0.024195412,0.3131545633206561,0.0,0.008703263,0.015427291,0.017454249,0.046778736,0.005719816,9999.0,0.2708758734590424,0.9679451104709256
1010,5682,-34.27458475,0.706743143,43.73452929,0.1245660742056232,0.0,0.5158743749085049,0.039352832,0.019473373,0.006894347,0.0,0.0,0.026625421,0.022376119,0.0,0.008375557,0.0,0.0,0.0,0.056186509,0.0,0.0,0.068842252,0.0,0.0,0.0,0.090582404,0.020850738,9999.0,0.133414174900274,0.9962857116295872
1018,30945,-45.57250284,0.876376954,50.70350864,0.015720203,0.0,0.1510789544294544,0.0,0.001396021,0.2648772805447266,0.03747609,0.047665046,0.0,0.0,0.0,0.0,0.017917882,0.010443044,0.0,0.0,0.0,0.1778752347884608,0.0,0.2094364757253853,0.0,0.053614633,0.0,0.012499136,9999.0,0.049880567,1.009115347759374
1026,19753,-56.55874643,-2.394320143,40.6039291,0.009992626,0.033000757,0.0,0.0,0.075278511,0.2196170717651368,0.054060814,0.1357544432166275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1875774584080799,0.2479841893890064,0.0,0.0,0.030905797,0.0,0.005828333,9999.0,-0.008641158,1.022492103257766
1002,30674,-34.14367896,3.11510103,53.59267068,0.0,0.1584183704295865,0.2030461846505568,0.0,0.007676463,0.2266988265195057,0.0,0.030496662,0.0,0.039482117,0.015594307,0.012373442,0.04699893,0.0,0.1489451950485375,0.0,0.0,0.0,0.0,0.0,0.076447567,0.0,0.0,0.033821936,9999.0,0.058653553,1.0162910313215117
970,4998,-1.90767381,7.896543772,54.11582037,0.069290768,0.0,0.1399079972467788,0.0,0.025662271,0.1552876422740362,0.0,0.223832546330062,0.0,0.016474687,0.0,0.002338394,0.010167138,0.0,0.0,0.0,0.042557229,0.1272889145538964,0.0,0.1784135943128114,0.0,0.0,0.0,0.008778819,9999.0,0.077399481,1.0061322900622136
978,6480,-19.39598216,6.687369785,53.59237541,0.0,0.058313141,0.2150095941672736,0.018352109,0.026828243,0.0,0.016453098,0.0,0.013616505,0.0,2.28433e-05,0.005265627,0.011610305,0.0,0.3140352863509079,0.0,0.005849801,0.0,0.093404445,0.2057976521144377,0.0,0.0,0.0,0.015441352,9999.0,0.2336898662626424,0.984171015286147
986,30484,-22.98971272,5.6688723426628105,52.96754371,0.0,0.0,0.080619726,0.023465542,0.01993506,0.1604378291501629,0.036056783,0.073898915,0.013347518,0.0,0.0,0.002267735,0.011304326,0.0,0.0,0.0,0.003270567,0.0,0.026678487,0.5264251053109524,0.0,0.0,0.0,0.022292407,9999.0,0.102564693017203,1.0039567114832864
962,37269,10.91787573,-8.218793872,48.81750253334791,0.0,0.0,0.2387008371613091,0.0,0.013860818,0.1705404098170943,0.002486362,0.1396802686365024,0.091461125,0.056304214,0.0,0.021588556,0.0,0.0,0.0,0.0,0.082580806,0.059738924,0.0,0.1027489315127928,0.0,0.0,0.0,0.020308748,9999.0,0.09063055,1.0044786335501648
1017,63360,38.07652696,-0.925766269,47.44024887070189,0.0,0.0,0.1422461737819108,0.0,0.04678281,0.4692794316256845,0.0,0.1396679160857246,0.008105379,0.0,0.006116152,0.003470808,0.0,0.0,0.03125234,0.0,0.024830052,0.0,0.0,0.082131138,0.0,0.0,0.0,0.046117801,9999.0,0.023277868,1.0213996409660595
1025,63414,45.55188604556621,-1.060047591,51.908233089919385,0.0,0.0,0.016928787,0.0,0.052387645,0.3734619435780435,0.102172233816747,0.157304303829648,0.0,0.0,0.0,0.000996252,0.032490448,0.0,0.002076473,0.0,0.065605375,0.097132138,0.0,0.081902117,0.0,0.0,0.0,0.017542284,9999.0,0.002211554,1.0240844008475143
1033,37574,52.51477603,-2.99258909,46.45529077292271,0.1255797424565247,0.0,0.1360853560060446,0.00809598,0.0,0.194046113693617,0.0,0.1175850261330859,0.0,0.0,0.0,0.006583976,0.025188755,0.0,0.0,0.0,0.0,0.1881515644697413,0.1535900609359823,0.038978855,0.005275826,0.0,0.000290037,0.000548708,9999.0,0.047529104,1.008588614022874
1041,40817,50.44336617,-7.472558718,39.36277763,0.07060247,0.0,0.029966674,0.0,0.012129621,0.1269838133466089,0.0,0.1104499003130057,0.0,0.090051732,0.000630008,0.007013197,0.002253934,0.0,0.0,0.025289759,0.0,0.3969387766582637,0.1041194827911863,0.0,0.0,0.023570631,0.0,0.0,9999.0,0.079564632,1.0052488352002606
985,38697,25.46250792827849,-3.370710609,43.66803316,0.063559655,0.015621382,0.2929101842582944,0.075242981,0.0,0.0,0.0,0.0,0.0,0.047442969,0.012688545,0.014484041,0.001675839,0.0,0.0,0.4276976218401018,0.0,0.0,0.048676782,0.0,0.0,0.0,0.0,0.0,9999.0,0.2125617515404533,0.9799670192708456
993,38637,28.82149526,-3.168208075,44.16105425,0.050175094,0.004670618,0.1911219423082538,0.0,0.076057264,0.0,0.037776255,0.0,0.021968293,0.0,0.008579867,0.018821459,0.0,0.0,0.013813104,0.4509556275501733,0.0,0.0,0.075884607,0.012672135,0.017381939,0.0,0.011224999,0.008896797,9999.0,0.1325330235576212,0.9946942187149884
1009,63284,36.262799470250286,-0.885711453,50.24410073,0.03568007,0.0,0.2737239398022505,0.0,0.019866983,0.061658615,0.0,0.098265052,0.064129093,0.0,0.016742557,0.009600327,0.025824939,0.0,0.0,0.0,0.012888176,0.044299605,0.0,0.2489858212866106,0.0,0.003223475,0.049436564,0.035674785,9999.0,0.065069465,1.0098851197889358
1049,50467,51.53969036926679,-10.75926095,36.14915533223101,0.0,0.002983137,0.094928723,0.0,0.012376974,0.2548263304131563,0.0,0.1382958625016084,0.0,0.0,0.0,0.0,0.0,0.0,0.1514427364693012,0.0,0.0,0.1564764748171733,0.1116090100083565,0.0,0.0,0.065992524,0.0,0.011068228,9999.0,0.097416096,1.0062929471838866
963,18116,-53.41839967,-7.480404299,31.65569999,0.082067799,0.0,0.2756303027472298,0.0,0.020330654,0.1519120681325067,0.0,0.1109238948558058,0.0,0.038397704,0.012457129,0.03047979,0.0,0.0,0.0,0.0,0.0,0.1544548764530065,0.095974603,0.0,0.02737118,0.0,0.0,0.0,9999.0,0.088059044,1.0028609933278008
1050,17918,-57.84965346,-8.571396937,32.69565048,0.061289404,0.028641911,0.026118691,0.0,0.003570979,0.079015927,0.0,0.1727409978527098,0.0,0.094644841,0.0,0.009860738,0.004533665,0.003628367,0.009306088,0.0,0.011753871,0.4832051767247652,0.0,0.0,0.0,0.011689344,0.0,0.0,9999.0,0.024211848,1.017269246081321
362,29023,-0.591419776,46.01991197,27.92926959,0.0,0.0,0.045272736,0.031880777,0.031572106,0.0,0.04048403,0.0,0.1636186597687172,0.0,0.011330164,0.0,0.001623291,0.014565456,0.0,0.1977264511691573,0.021758701,0.0,0.0,0.3237644980097568,0.081013215,0.0,0.033189399,0.002200517,9999.0,0.08091047,1.0146433130792931
1001,37593,29.911739188464303,-2.115836458,46.8587065,0.054221911,0.001392898,0.1832956460443522,0.0,0.0,0.0,0.0,0.080120782,0.0,0.0,0.024334738,0.015716759,0.0,0.0,0.029998367,0.0,0.00556309,0.0,0.0,0.3906010569653989,0.088157366,0.0,0.096597767,0.029999619,9999.0,0.007996677,1.0294473042382355
994,30513,-24.60011564,6.6751224170580485,56.72644996,0.044630931,0.0,0.1416885154239666,0.038672074,0.008926389,0.0,0.011440904,0.012935627,0.092515758,0.0,0.004625609,0.0,0.011229835,0.0,0.0,0.0,0.084249477,0.0,0.1235933954632253,0.4026949138865104,0.0,0.0,0.009485646,0.013310925,9999.0,0.067161239,1.0145650566754885
987,54923,49.04760717,-38.70851523,-24.10424247,0.0,0.073354092,0.0,0.0,0.0,0.079839737,0.0,0.073333873,0.0,0.0,0.024672223,0.0,0.0,0.0,0.1632762128666126,0.0,0.033743576,0.3545403249884329,0.064977895,0.099384116,0.0,0.010097572,0.0,0.022780378,9999.0,0.088776909,1.0184378729964307
1019,40945,49.10819325,-30.43045755,-6.242087528,0.052049695,0.085325232,0.041672588,0.0,0.0,0.094770993,0.01118325,0.0,0.2306105779302752,0.0,0.038032124,0.0,0.005655253,0.0,0.0,0.0,0.03921068,0.1697746586049876,0.0,0.092544891,0.0,0.06607393,0.034951642,0.038144484,9999.0,0.1441750271754514,1.0025241910199638
1004,22223,-55.57253786,-39.52016656,-31.18857969,0.0012982,0.024575106,0.08300212,0.0001933,0.012987534,0.0,0.052324033,0.0,0.079886441,0.0,0.000550572,0.0,0.074714748,0.030003329,0.0,0.1292278767250773,0.083075605,0.0,0.0,0.1885905235032084,0.1170820134214091,0.0,0.1105460461156566,0.011942552,9999.0,0.079363192,1.0112722630597974
972,32422,-59.54428111,-30.90388997,-7.635528186,0.042662217,0.04652242,0.1203738540473277,0.009628121,0.0,0.0,0.079662395,0.0,0.014040543,0.0,0.010396112,0.0,0.016430973,0.0,0.0,0.398138296872847,0.0,0.012191673,0.082832904,0.072873978,0.070017242,0.0,0.024229272,0.0,9999.0,0.055472998,1.010802550007829
946,49098,58.68521444,-0.345040528,22.007602,0.0,0.015935241,0.1050984339125506,0.0,0.0,0.1235348204698428,0.0,0.07893892,0.0,0.0,0.0,0.01370233,0.0,0.0,0.3199810363910199,0.0,0.020927971,0.053867708,0.2255014782079634,0.0,0.0,0.031440686,0.0,0.011071375,9999.0,0.2172492261360066,1.0056262455835898
974,22593,-42.12463573,-20.63355103,-22.43799151,0.047002244,0.023574355,0.1776332735696252,0.083850092,0.0,0.0,0.0,0.0,0.079880461,0.047020392,0.012661352,0.0,0.024154496,0.028656769,0.0,0.3685897266342385,0.013153567,0.0,0.039874361,0.0,0.026643169,0.0,0.024502178,0.002803563,9999.0,0.070213518,1.007863550808089
982,22817,-35.2161539,-23.65237777,-33.01699958,0.0,0.0,0.0,0.051363798,0.025364667,0.1408579614856409,0.05646582,0.2156212836394571,0.019623952,0.059838779,0.0,0.0,0.08714427,0.1005593344598787,0.0,0.0,0.1601785162630945,0.0,0.0,0.0066057,0.002154209,0.0,0.042806163,0.031415545,9999.0,0.080455055,1.0209586008497875
997,2405,-8.548398556,4.282145658,35.79803447,0.032393594,0.069085171,0.1568421976149035,0.0,0.0,0.087199263,0.036977347,0.084343336,0.038613467,0.0,0.015165811,0.0,0.0,0.063148913,0.006078217,0.0,0.032644284,0.0,0.3540264601094889,0.0,0.0,0.0,0.0,0.023481939,9999.0,0.070912041,1.012099883749456
1005,2643,-2.423745797,-2.759298629,27.89907658,0.1055068853270471,0.05154709,0.2120365446964612,0.0,0.035673246,0.1496975307089724,0.039293688,0.0,0.010781637,0.005937218,0.021201374,0.00377412,0.0,0.094935833,0.0,0.0,0.0,0.2113899904026003,0.0,0.034607991,0.014807946,0.0,0.0,0.008808905,9999.0,0.09875596,1.0037068016684891
1021,34559,8.219869386,-11.20474674,32.323928593872296,0.1025529057158977,0.046744907,0.057394077,0.030378173,0.0,0.0,0.0,0.050040029,0.1548162308320645,0.042813954,0.020701307,0.004895836,0.0,0.024098565,0.0,0.2909016509939739,0.006880319,0.0,0.0,0.0,0.084579057,0.0,0.072987991,0.010214997,9999.0,0.1282863754800556,1.0018542733181979
1013,34933,3.3470138674319907,-8.278433241,29.20822725,0.094824361,0.0,0.075559794,0.086676573,0.01765708,0.0,0.054872814,0.0,0.1296398944240988,0.0,0.003438241,0.0,0.0,0.043875588,0.0,0.0,0.029173571,0.0,0.0,0.339871999921196,0.076958687,0.0,0.043194458,0.004256939,9999.0,0.080208186,1.015414363814101
883,31700,-62.69974169,-8.37007866,1.6946511053991002,0.098501971,0.014292639,0.024011677,0.0,3.9523e-05,0.0,0.022829761,0.0,0.0,0.1526307066754806,0.0,0.003349223,0.033369798,0.012661897,0.012999623,0.0,0.021086477,0.4699384893072786,0.0,0.0,0.0,0.084844609,0.049443607,0.0,9999.0,0.027238504,1.0167836494809732
907,10390,-37.3080438,-11.79685464,-2.824740538,0.089410233,0.0,0.041411046,0.1308368913256685,0.0,0.0,0.0,0.0,0.122167632788593,0.1251148296135769,0.0,0.002863968,0.067407185,0.079322501,0.0,0.1190051636063642,0.1241523080607633,0.0,0.0,0.0,0.0,0.0,0.070723242,0.027584999,9999.0,0.07576865,1.0189913810067952
868,64625,47.885434411279405,-18.31769669,-12.72837861,0.0,0.095861349,0.0,0.0,0.0,0.032994074,0.046968438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5310928594978016,0.0,0.054907772,0.047887892,0.0,0.1541165853289793,0.0,0.015881198,0.0,0.020289833,9999.0,0.3040596216406703,1.0443967324674233
955,64765,49.74160016950872,-20.53048925,-15.94031495,0.04364484,0.053981348,0.1584887234711164,0.077262567,0.025188038,0.0,0.016776711,0.0,0.048582066,0.016958672,0.035324642,0.004172881,0.0,0.0,0.0,0.4362000225473758,0.0,0.008330472,0.015302803,0.058190557,0.0,0.0,0.0,0.001595657,9999.0,0.1472592692286015,0.9943126174123303
939,54131,59.59813473711221,-23.29338664,-22.02027621,0.0,0.089792292,0.081349048,0.0,0.011623816,0.0,0.070200313,0.0,0.0,0.0,0.020331802,0.0,0.053492024,0.06110761,0.1231025724451029,0.0,0.076641216,0.042284096,0.0,0.3248723786806618,0.0,0.005126603,0.019694342,0.020381886,9999.0,0.054315862,1.0258138344302072
876,55024,47.48118340763471,-28.21371343,-29.34484945,0.005838758,0.0,0.213955851894881,0.099010846,0.051750528,0.0,0.09088659,0.0,0.0,0.090377299,0.0,0.021521844,0.063574973,0.038228624,0.0,0.0,0.050014674,0.0,0.1159616108191436,0.065830069,0.054675432,0.003161079,0.009808706,0.025403114,9999.0,0.051402749,1.014635492418786
884,54953,52.24005678,-30.22239084,-33.33223994,0.041369249,0.0,0.024413272,0.0,0.014718309,0.0,0.1990005085291635,0.040755229,0.0,0.041957319,0.0,0.0,0.1667464188611266,0.0,0.055120651,0.0,0.064039073,0.0,0.2827067823945384,0.0,0.0,0.0,0.025957877,0.043215312,9999.0,0.1248642229720842,1.010876797422373
923,54536,60.21027343,-25.58842408,-24.95291383,0.035692847,0.1777541597289367,0.072074989,0.038181181,0.009627331,0.0,0.0,0.0,0.0,0.1668914090867287,0.0,0.004767325,0.037966692,0.059974697,0.0,0.3027057509282846,0.0,0.0,0.0,0.0,0.094363617,0.0,0.0,0.0,9999.0,0.1535289972319198,0.9926875000626783
892,32106,-51.23738731,-14.92752498,-6.790706936,0.05036372,0.069660466,0.076967111,0.08358764,0.012037789,0.0,0.018758513,0.0,0.0,0.077215044,0.0,0.006934566,0.019331776,0.011198212,0.008185765,0.5324949732887228,0.0,0.0,0.0,0.0,0.02430663,0.0,0.008957795,0.0,9999.0,0.1351159255937561,0.9956157056950216
900,32206,-52.24950392,-21.36176905,-16.04332787,0.1536109309048413,0.023466648,0.0,0.0,0.0,0.097821767,0.032247385,0.022646343,0.0,0.017117543,0.018288196,0.0,0.062293733,0.067425077,0.102664754228535,0.2097253547562311,0.0,0.1270560744591237,0.0,0.0,0.0,0.0,0.065636193,0.0,9999.0,0.1004370851998838,1.0085551087965574
908,21742,-51.59599952,-22.03026213,-19.77661944,0.1632707445361817,0.08027456,0.0,0.0,0.0,0.1571359979868987,0.06643312,0.0,0.0,0.083609983,0.0,0.01978197,0.068999459,0.047397186,0.022806472,0.0,0.019011778,0.072068329,0.1348194441376153,0.0,0.048026927,0.0,0.016364029,0.0,9999.0,0.045084628,1.0178972488843723
915,31085,-44.13159187,-12.91626482,-8.854915918,0.0,0.06224092,0.0,0.1467671372195719,0.069940051,0.0,0.0,0.0,0.050660465,0.0,0.02599911,0.0,0.003900238,0.039728607,0.2329240163342178,0.0,0.062755811,0.0,0.2351104860288017,0.0,0.0,0.0,0.054586661,0.015386498,9999.0,0.1204350155257342,1.0346820921847348
722,17488,-52.00832641,-24.17368427,33.008184493190896,0.0,0.043253108,0.082998108,0.026587764,0.013351482,0.0,0.025395054,0.0,0.0,0.0,0.014626369,0.0,0.035692612,0.000315928,0.197391062319753,0.452158991525655,0.0,0.0,0.0,0.0,0.0,0.085332067,0.022897455,0.0,9999.0,0.1512800693884373,1.0019483271935048
914,30656,-48.07046323,12.95246072,30.26331866,0.094466165,0.0,0.2033230258634845,0.0,0.043993066,0.036171875,0.0,0.015603921,0.028512415,0.0,0.0,0.040032059,0.0,0.0,0.0,0.0,0.0,0.1866340443175346,0.0,0.2749688129184819,0.0,0.038483029,0.030702872,0.007108715,9999.0,0.089015788,1.00546433769521
931,54488,57.96445448,-25.46033511,-24.22389957,0.048621796,0.037520096,0.090357226,0.061187636,0.0,0.0,0.0,0.0,0.0,0.130522401973332,0.0,0.001419439,0.05327849,0.085881768,0.0,0.1890791986701585,0.024215558,0.0,0.0,0.085829862,0.038512618,0.0,0.1486673451350905,0.004906565,9999.0,0.1143347459020586,1.0017125806083849
947,54184,56.461349023082896,-23.17243696,-21.40176076,0.0,0.1801797942232941,0.1548601835965411,0.0,0.014985132,0.0,0.0,0.1236682977584723,0.0,0.046977208,0.015173931,0.021468616,0.0,0.0,0.1532803602514287,0.0,0.028338873,0.0,0.0,0.149810339091803,0.0,0.0,0.1112572658306922,0.0,9999.0,0.036702475,1.0357627935121898
916,21895,-51.61146248,-22.80318522,-23.55422256,0.086069229,0.0,0.0,0.0,0.0,0.0,0.1001176659643545,0.2043697960541134,0.0,0.045444222,0.0,0.01110943,0.052393501,0.011514988,0.2029175798986302,0.0,0.074578601,0.0,0.0,0.0,0.0,0.1575956963711202,0.034501689,0.019387601,9999.0,0.090222556,1.033887285019002
